A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
2242,1.344706678,-0.089344529,-4.508753209,0.590932548,-3.983526037,1.500521365,-0.280325343,bad
2243,-1.965921761,-1.957837818,-0.186269,0.981371417,-3.067967882,0.686856119,-1.755744072,bad
2244,-1.749403452,-5.746383673,1.467217611,1.203402054,-3.283043905,0.830028458,-5.387118149,bad
2245,0.562269191,0.946573972,-1.791576862,1.527887376,1.894177593,1.057596439,-1.37733815,good
2246,-4.058226556,-1.956859537,1.791488903,0.618363751,1.018832141,0.69893161,2.400968257,bad
2247,-1.479299761,1.948079683,-2.58143201,-1.017572382,-0.116365071,-0.565001529,-0.970844205,good
2248,0.426967499,-3.72667673,-1.152727355,1.555085995,0.883857799,-0.832537761,0.609528381,good
2249,2.555090846,-2.591458448,-2.617397357,-0.915404855,2.207459549,-2.606958158,5.478025057,bad
2250,0.122972101,-2.433089799,1.315823589,1.138015837,-0.401675315,0.828747696,-1.031509395,bad
2251,0.536507818,-0.015771449,-1.124339995,1.642304995,-0.973225577,-0.690391844,1.346230253,good
2252,-0.501598942,-1.556065124,-1.492657738,2.169665907,-1.260127897,-1.199729262,-0.960916549,good
2253,-0.545407452,0.888125048,-0.059524527,4.379271895,0.47600189,-3.984685464,1.565237962,good
2254,-0.447992051,-0.15917642,-0.397702071,2.068555528,-1.224156944,-0.400727964,0.495203413,bad
2255,-0.216490187,-2.312652825,1.232708765,-1.108093409,3.147309857,-2.334935254,2.168927943,good
2256,0.824893785,-0.178435425,-0.406084364,-1.794132298,-1.537090702,3.647572905,-2.314749819,good
2257,-0.068213576,-1.511633664,-2.028504963,0.291905325,1.6544272,0.577521866,2.518374081,bad
2258,2.319430963,0.644981353,-2.185412679,2.676259873,1.753957724,-0.382958855,4.595794222,good
2259,-1.878796896,3.183011099,-2.261150535,1.499228242,3.023702453,-1.481263181,-3.909722031,good
2260,0.145063575,-2.420646472,-0.683822034,1.38306371,0.932613952,-1.476399085,0.111191205,good
2261,-1.037288412,0.366346116,-4.517652895,1.077038853,0.390722221,2.388542065,-1.382419645,bad
2262,2.37665299,0.311595955,-2.538913632,2.667336844,-0.340786183,-1.18155394,-0.058448189,bad
2263,-0.272869095,0.791424316,-0.031585559,1.653892902,0.041974563,0.374244352,2.264292465,bad
2264,-1.283345178,-0.186850919,0.400307489,2.201901973,1.157646411,0.173307861,0.657650379,good
2265,-2.354889179,1.9288447,-0.981873033,0.434670093,-1.599872371,-1.914493597,-0.571770884,bad
2266,-2.683480115,-0.765732142,2.260755849,-0.796973774,0.878141381,0.59503059,0.198625883,good
2267,-0.000752023,-3.554890292,-1.110145172,2.093299951,-1.968881706,0.401407765,-3.513559603,bad
2268,-1.365774478,-0.927933605,-0.922272697,0.114198653,1.449046492,0.196497333,0.882688273,bad
2269,2.181629694,-3.755985414,0.043770807,0.013851576,4.854058748,-0.71888223,4.67363368,good
2270,-6.905803173,-0.599814577,3.640811227,-0.807991164,3.090986845,-1.912563985,-2.135251693,good
2271,0.344003022,-3.483980787,1.174854844,2.756766666,1.493231386,2.49866648,1.602770371,good
2272,3.66109756,-2.309110531,-2.734424094,3.635042845,0.37611387,3.827175636,0.026171935,good
2273,-2.012365297,-0.432218919,3.053194361,-2.544461594,0.664259393,0.657216911,-2.045779422,good
2274,-3.274338775,0.212383753,-4.089663305,0.52718621,-2.716781477,0.826576671,-2.924449787,bad
2275,-1.90216306,0.976375539,0.732034303,3.480407749,0.267570026,-4.607841104,1.234749952,good
2276,-2.187286899,0.199457964,0.172749746,2.673958156,-0.012879802,0.333468019,1.882161474,bad
2277,1.372602617,-0.81619118,-1.138033248,1.948956568,-0.222231916,-0.561915322,1.65215817,good
2278,-0.7939203,-1.077424572,-2.227394194,0.892811004,1.163745333,1.832566181,0.329233019,bad
2279,-4.401879009,-1.880835494,-0.18552821,-1.155767962,1.51741081,2.435939123,-4.663497109,bad
2280,-2.635000425,-3.446089487,0.344271425,0.313967126,-2.382391716,0.775201206,-4.436004418,bad
2281,1.381919678,-0.068233401,-1.678157759,1.332051208,-0.739108639,3.178150967,1.430354006,good
2282,-3.288756166,0.065990303,1.196369196,2.313421976,-1.005347824,0.227669365,2.503739294,bad
2283,-0.737614858,-1.136551861,0.862588224,0.692975438,-0.331654551,1.33135489,-2.186644764,good
2284,1.356609903,0.773714716,1.649049236,-1.429005704,4.150086737,-2.285417305,3.794659404,good
2285,1.924949416,-4.010810835,-3.972308368,2.074923063,1.262407417,0.951738985,-0.222391791,good
2286,1.03748922,-4.821267949,2.764996442,4.175667846,1.718785198,1.718456706,3.555318358,good
2287,-1.259216842,-0.152855527,-0.965644643,1.120768793,2.907609602,0.371965415,-3.239964661,good
2288,2.654281241,-0.310499256,0.8411462,3.008290083,-1.145368121,-2.370132316,1.874067405,bad
2289,-1.473450946,-0.117986532,-4.148934165,2.171342301,-0.870415439,3.486062543,0.556336179,bad
2290,-3.72971713,-1.725102309,-3.324947366,1.020205066,0.117062327,3.763385128,-3.05406544,bad
2291,0.324868846,-0.92089963,-1.861310293,2.15072995,0.402145123,0.015447993,-1.361078055,bad
2292,2.355047056,-0.805007082,-4.046869242,-0.621273549,2.721016877,1.403612449,-1.735117708,bad
2293,-1.14932882,-0.268538917,-0.306435319,1.210006374,-0.527831516,-0.405037647,-0.782556409,bad
2294,2.105450664,-1.207311829,-2.725219879,1.228063251,2.09363866,0.43751497,1.21543583,bad
2295,-1.334120096,-3.22731063,-1.231597544,1.438142252,-0.559514528,1.964592957,-3.480103771,bad
2296,-2.918443665,-1.02065579,-1.721626587,1.309935384,-0.442591863,5.066804156,-1.02746287,bad
2297,-1.389891028,0.861630335,-2.185817492,1.05375497,-0.172354165,1.455256064,-0.87745592,good
2298,1.908380532,-2.776327562,-0.202382062,-0.80345759,3.120930176,-0.827356878,1.30054503,good
2299,1.720092375,-2.285385801,0.445000382,1.092621468,0.218134453,2.803852637,0.629891589,good
2300,-1.875792192,-1.548049772,2.174160765,2.340987516,2.14939783,-0.060246477,0.537010434,good
2301,-1.697410227,0.034973005,0.273230181,1.132296519,2.695980347,-0.242545787,-3.365377449,good
2302,-2.023427392,-1.661363351,2.592763979,0.70153623,0.78740983,0.931920812,0.341899461,good
2303,0.507763126,-1.522654059,-0.585707825,1.680467214,-0.628317574,-0.934870838,1.078184946,good
2304,-2.079584013,-2.276671329,-2.104887453,1.386143859,-0.455105953,3.620838843,0.15706268,bad
2305,0.322860929,-5.367710942,3.757702644,1.314357337,1.851937006,1.386119501,-2.202142041,good
2306,-3.625722015,-1.934084861,1.307547617,0.901511006,2.160761825,0.267633616,4.999895803,bad
2307,0.549132518,-2.966270367,-0.139809845,-0.24507788,3.867031384,-2.255972748,-0.003109107,good
2308,2.678687381,-2.59593909,-1.562217791,2.313185304,2.159382917,-0.663799304,1.004462732,good
2309,1.259489608,-0.154944028,-2.828254735,2.609970506,1.198980781,-0.754083304,0.108348642,good
2310,-2.59817687,-2.330885838,-0.710847035,-0.256190031,-0.953030007,3.520416919,-2.139487225,bad
2311,-4.19035705,-1.464152548,1.992728322,1.669223215,-1.242469829,0.280871732,3.270969072,bad
2312,-2.263264008,1.163362206,-2.768287355,-0.809678004,-0.335848166,3.420047987,0.630023525,bad
2313,-5.069332059,1.508076939,3.386235951,-2.239546141,-0.806686778,-0.873890934,-2.647164684,good
2314,0.748482575,0.869340372,2.039248658,0.933981311,-0.24950108,-2.3682325,2.721538302,good
2315,2.486321803,1.012876216,0.011564614,2.2595738,-2.040434793,-0.946572186,0.127212642,good
2316,0.904481111,-4.665672995,-0.597395977,1.012592539,2.548649499,-1.2211089,0.924515772,good
2317,-2.737078563,-2.429581351,4.120719586,0.617622993,0.595397404,0.460919112,-0.944009775,good
2318,1.221014255,-1.226663418,-1.840729955,1.196333107,1.404878588,-0.514063959,1.018572989,bad
2319,2.203787367,-0.447803183,-1.234655097,1.646954969,1.229152433,-0.413445163,2.399052542,good
2320,0.946689459,-2.081213324,-0.111165921,2.136934946,-1.980891217,-0.782724507,-0.994363844,bad
2321,2.214505264,-2.424170076,-0.32582553,1.477745734,-3.092265262,-1.368127041,-2.190126509,bad
2322,-2.427139255,-2.743146104,1.774921605,1.064036101,-2.685193608,0.713840082,-1.263137235,bad
2323,-1.161463499,1.581072687,-2.399866961,-0.236107018,1.886987636,0.749778458,-0.218830741,good
2324,-2.423946222,-0.698500653,0.146030407,0.630106169,2.990560508,0.779472898,3.184188187,bad
2325,-2.377711404,0.231442538,-1.389539701,-0.690197302,0.903693653,2.408731363,-0.82719456,bad
2326,0.680798498,-2.63145276,-4.570984922,-0.974957669,1.554182866,2.144849109,1.312900519,bad
2327,0.200807954,-3.190807158,1.081122768,-0.390419053,-1.274967496,4.174762875,-0.884502772,good
2328,3.144184965,-0.606541561,-1.047290759,1.95387776,2.452007701,-1.093751739,1.279871941,good
2329,-1.896801906,0.150357708,2.424059525,3.029809104,-3.695376343,-0.680822174,-0.485887104,bad
2330,-2.283838535,-2.140859089,-0.296269568,1.104195856,-0.237363527,2.152588317,2.533952804,bad
2331,3.818402753,0.020783241,-1.556678005,-0.553346779,3.331979805,0.277485971,1.639280607,good
2332,-2.059686286,-0.513075523,-1.20369258,-1.743003197,1.256102506,2.742124933,-2.517100408,bad
2333,-0.731726405,-2.834785139,-0.603772315,2.138972255,-0.7654993,3.035790538,-1.759214369,bad
2334,1.175254612,-2.023453658,-0.608436062,2.111248983,1.579690415,-1.604498657,2.068649561,good
2335,-2.286438343,0.771862397,-1.11308864,1.154396271,-2.83075368,-0.429298021,0.170322177,bad
2336,-1.925099776,-0.066188112,-3.765721909,0.271368432,-1.263130724,3.659783004,-0.465744571,bad
2337,-0.097817579,-1.749790873,0.105745292,1.17334842,-2.867315063,0.48788545,-0.364658365,bad
2338,-0.422640191,-2.981419229,0.406089489,1.85145783,-0.510655502,1.419849699,-1.339717006,bad
2339,-3.10556776,-1.617733229,2.835577172,0.695110044,0.553499934,1.210884412,1.527393697,good
2340,1.867104765,0.036132936,-0.016261292,-0.134033853,3.790914295,-1.49410829,3.251512146,good
2341,-0.819008686,-0.780292148,2.022567305,1.394313205,-0.903509093,1.655351353,1.21299242,good
2342,1.157777804,-3.46858723,-1.85652131,1.839999823,-0.545455401,-0.119847254,-1.26652009,good
2343,-1.052726769,-1.050940457,1.558789814,0.517760154,1.836197921,-1.717858197,3.170053076,bad
2344,-1.20633224,-0.304427533,-0.551757643,2.071959545,-0.966433878,2.151957886,-0.846369849,bad
2345,-2.307982611,0.711822127,1.07760561,0.836616349,0.777547378,0.506659649,-1.326927462,bad
2346,2.044868953,-0.65192699,-1.544256523,1.397045859,0.875190689,1.908727243,-2.212114432,good
2347,-0.863402092,-0.161536957,-0.492357559,-0.453747615,-2.708934444,0.744434665,-0.347664165,bad
2348,2.388190755,-1.951286879,-1.000915808,0.991465748,0.473925364,3.192945889,-1.037023221,good
2349,0.071200656,-3.021763247,-2.432415933,2.649502477,-2.987988388,-0.543399449,-3.933729069,bad
2350,0.137097813,-3.035084729,-0.440600718,1.444977828,-3.824202947,0.85011358,-1.611571284,bad
2351,0.500269817,-1.84228235,1.410976859,-0.508554725,-1.019181254,-1.021734105,1.458007057,good
2352,-2.451890873,0.479923699,-0.186550918,1.473205478,0.690804719,0.250999907,-0.247542181,good
2353,0.039004099,-2.903122082,-3.513414258,1.225970796,3.442894611,4.493856241,0.437557417,bad
2354,-0.093939404,0.13987119,0.645932492,-0.35896274,-0.525481522,1.858333496,1.054950604,good
2355,2.007090072,-1.519470292,-2.641234719,1.216188584,-1.988744486,0.998368111,-0.576675064,bad
2356,-2.090905422,0.400443351,-3.481023953,-0.596056624,1.387854191,4.547881416,-0.448345002,bad
2357,-0.861441629,1.029468622,-1.903931675,0.756098657,-2.540331356,-0.222188134,-0.087134055,good
2358,-1.763818073,-0.88671809,-0.088733995,1.73953074,0.680226695,0.69054416,2.5054737,bad
2359,-1.498692203,-0.090428758,0.507253441,1.74377168,0.880201338,0.504152585,0.531038738,good
2360,-2.76378678,0.832855282,1.147808931,1.660157474,0.554733007,-0.666507202,2.279462306,bad
2361,-2.797459587,0.82061823,-0.54792495,-0.860801945,0.2196575,1.289710606,-1.333122234,good
2362,0.302232926,-4.270979121,2.457328478,3.706018487,3.27234031,1.072727207,1.225988563,good
2363,-1.029416816,-0.315372479,1.824449963,1.232133947,0.215069127,-2.693922826,2.099729971,bad
2364,1.072177582,1.404349813,-2.709086571,-0.908657237,-0.125466102,0.998452463,0.796064138,good
2365,-3.285803375,1.184246206,-2.015927409,0.57063152,2.056602881,3.359629787,0.931078465,bad
2366,-2.674064142,-2.518180642,1.470184032,3.101890865,-0.018453597,2.311314183,2.191434769,bad
2367,-1.355544196,1.18888116,-2.89509295,-0.384313803,-2.467256063,1.68196175,0.601349722,bad
2368,1.107300303,-0.928860719,-2.560370531,2.852874359,-0.96894183,-0.608932501,-1.203748849,bad
2369,-3.145735597,-1.499718002,1.346765633,0.35805594,2.437024793,0.530082467,-3.102236247,bad
2370,-2.100651682,0.794846991,1.420113602,0.57751672,1.849161968,-1.176057182,-4.794751933,good
2371,0.238680763,-2.550113768,-1.853016763,1.526908593,-2.73369302,0.316585498,-3.022101786,bad
2372,-1.20665853,1.407794955,1.380428695,3.400700419,-1.837667292,-3.504348319,2.329274555,good
2373,2.026680693,-0.213806362,0.078929027,1.809080541,-1.355478636,-0.637072811,1.770603947,bad
2374,-1.397972664,-1.654158056,0.668320834,1.457417129,1.993927088,0.815687079,-2.052738211,good
2375,-0.079753026,2.682219947,-1.480885086,-1.592384837,0.173402236,-0.016317734,1.933060621,good
2376,-1.991131981,-0.499468798,-1.662175557,3.056533921,-0.402932959,-2.80698758,-1.171349328,good
2377,3.071959091,-2.870539123,-1.019592834,-0.921460314,4.374207281,-0.030220371,1.21731347,good
2378,-2.403211088,1.102033469,-2.954475102,1.244842467,-1.102976422,2.423866899,1.168432716,bad
2379,-4.192515459,-1.530624498,3.641226851,0.287239229,1.922838428,0.340670904,0.300425348,bad
2380,-0.129844431,0.404794761,-0.50159161,-0.459808117,2.756893652,-2.082683625,0.243968297,bad
2381,-3.549489477,-0.976954215,-2.239476802,0.001589941,-2.469423873,2.354201393,-2.141371139,bad
2382,-0.324306091,1.746624651,-1.966934006,0.853036807,1.11482128,0.531606865,-0.103006945,good
2383,-3.228958413,0.813326753,0.611730891,0.056863426,2.024405192,-0.947051823,-3.556199706,good
2384,0.585948605,-1.273267029,-2.430298051,1.804789437,-2.513941876,0.562883778,-1.074677266,bad
2385,-0.184275415,-2.271774612,1.011263238,0.839124021,-0.577867765,2.404308476,0.772937754,good
2386,1.215343488,0.454075004,-0.910714666,2.839160662,-1.286710751,-1.302087805,0.340237631,good
2387,-0.074370177,-4.714749953,0.249767641,2.935319065,1.4097551,-2.643810206,1.250970347,good
2388,0.547490236,-2.105825246,1.672902307,1.487750968,0.889656994,1.05247905,0.838015685,good
2389,-2.126544814,-0.006764439,-2.156872686,1.947057184,0.303433969,2.80110413,0.955717019,bad
2390,-2.601054797,-1.696679966,-4.184230513,1.085641003,-1.326777191,2.323449897,-4.368247677,bad
2391,-0.769126954,-2.158429909,1.902392292,1.127191179,-0.201490141,1.91293074,-0.062892903,good
2392,1.187548188,-3.488738179,-0.024981539,1.056351322,2.167240994,-1.40784869,1.191130833,good
2393,0.176604683,-2.675056644,-3.968713203,1.413701336,-4.563024618,3.663401483,-0.162040748,bad
2394,0.778343934,0.750074063,-2.106503891,0.250449703,1.194048352,-0.297126623,1.338008142,bad
2395,-4.008003744,-1.779337107,2.366396966,-0.200329367,2.161435121,0.214488384,-2.229719806,good
2396,-2.486787507,-0.602886668,1.37740695,0.77574141,0.626755722,0.46137289,-0.556968634,bad
2397,0.026096579,3.010306362,1.712529584,1.754224916,0.468183829,-2.160814453,4.902216626,bad
2398,2.441085847,-1.430460003,-0.932261041,1.009681016,-2.02382792,4.081223109,1.28669118,good
2399,-1.353415925,0.095966961,-2.329803018,2.519162172,-3.172246292,-0.438285708,-0.009153027,bad
2400,-0.888894506,-3.28406226,-1.954676321,1.166088688,1.860967874,1.806807734,3.612383361,bad
2401,0.316580405,-1.419342914,-2.793661703,-0.561515274,2.987417367,2.030202575,-1.256130956,bad
2402,-2.292976799,1.776523356,-1.151710881,1.305830132,1.477769276,0.115002514,-1.407064656,good
2403,-1.432273624,-2.179728833,-1.909554252,0.546124058,-0.100268582,3.067355519,0.403637638,bad
2404,-3.313885981,1.260442573,-0.621122397,2.027986009,0.197601923,2.643055659,-2.602720262,bad
2405,1.734415072,-3.105091647,1.051467597,2.021499643,-0.912764727,3.408551735,1.667884513,good
2406,-1.679461343,-0.587051639,1.308326913,1.153244098,2.529093933,-2.331674102,4.082158867,bad
2407,-0.124926709,-1.193343565,-1.980321077,1.657816586,0.44813076,-1.473854046,-1.876145015,good
2408,-3.526069166,1.146947206,-0.193728771,0.271124563,-0.282697872,1.773856809,1.444897577,bad
2409,0.849494925,-0.231710566,0.936645736,-0.873354652,2.426435683,-1.888175042,2.810348673,good
2410,1.208430101,-4.525804563,3.42247298,0.756226477,0.50964242,2.841901376,-0.575944026,good
2411,2.958601112,0.374302453,-2.620356133,-0.564812223,-0.208029409,1.950718361,1.514154771,good
2412,-1.953106039,0.054136648,1.977852311,-0.052252992,-0.707613625,0.808005115,-1.808142083,good
2413,-2.553666714,1.189054633,-0.459675725,0.333776626,1.408911115,2.09026097,1.510653955,bad
2414,-2.980741437,0.101515699,3.011631798,-0.369518392,2.570251972,-0.855631662,-1.770887232,good
2415,-4.167177024,-1.714496074,-0.040556241,0.985488464,1.150473197,1.345710435,-3.344232923,bad
2416,0.685921451,0.234625996,0.200581938,0.136437795,1.561302534,-1.405800916,2.287287185,good
2417,-2.430002066,-1.181757258,-2.519678728,-0.753670218,-0.79875823,3.182403786,-2.763581118,bad
2418,-0.601872843,0.692791576,-1.210077491,1.957382977,1.678524226,0.432197766,-1.573617152,good
2419,0.564728797,-0.27786243,-1.065537198,0.415566208,-0.740539942,1.260898375,0.502034477,bad
2420,0.630739512,-1.459409967,-1.339418083,1.573397369,0.306651732,-0.922364395,1.300693775,good
2421,-3.464155339,1.352111148,0.458025722,0.892746743,3.129818456,-1.74467453,-2.204610725,good
2422,-2.700025766,-2.386073587,-2.302098104,-2.078623934,5.870747305,3.245839004,1.818460298,bad
2423,1.222096386,0.303504841,-1.982635477,0.965516707,0.819295466,-1.363117743,-0.145661877,bad
2424,-0.293118007,1.949252549,-0.20401993,-0.640195579,0.024522626,-1.087899732,1.854235285,good
2425,-3.561546689,-1.350700443,2.520922891,2.384896118,-0.643283894,-0.115916744,1.303473702,bad
2426,0.390908914,-2.229345691,-0.04717925,1.743922548,-1.089778327,2.233872488,0.719461552,bad
2427,-1.74197681,-1.200882179,-2.208693225,-0.198475594,-2.452568574,2.159957533,-2.081906248,bad
2428,1.525991681,-2.208141852,-1.03105051,2.534585514,-1.322705161,-0.569179191,-1.736012279,bad
2429,-4.511513904,2.188929361,-3.494677385,-1.016464622,1.374406703,4.080823227,0.180781197,bad
2430,-2.398080479,-0.807957409,1.91126588,1.566913576,0.06873932,0.137307426,0.277447319,bad
2431,-3.219872985,0.375194492,1.64994671,1.482105062,1.0462769,-2.201671562,4.04329901,bad
2432,-0.633169967,-3.729780449,-2.160076833,-0.588697952,3.47628019,2.681429693,2.786759187,bad
2433,-0.509274511,-1.61525381,1.423952057,1.600770555,0.676752984,0.98174377,1.03430939,good
2434,-0.929717989,-2.429990314,1.107567456,1.102608458,-0.446792496,0.603345777,-1.685764024,bad
2435,-0.376141097,-2.257383581,1.172807734,0.572536585,-1.032369809,2.786392233,-0.166934434,good
2436,1.331605736,1.635955715,0.875974244,-1.67779794,3.106344455,-1.847416733,2.414170509,good
2437,-1.38234619,0.174923547,0.191222168,1.711863236,0.038125522,0.38149618,-0.165532307,bad
2438,0.417940476,-2.959687014,0.97127899,3.987537359,2.076124758,1.512889607,0.248260945,good
2439,2.249782051,1.30681125,-3.362142903,-3.292343017,1.536373323,2.322693886,0.171703758,good
2440,-2.67017801,0.437903888,1.783058723,0.630390551,1.459112019,-2.357962276,1.802374182,bad
2441,-2.754867776,-0.703909382,-0.459260284,1.88132249,-1.11462496,1.091556689,2.575213796,bad
2442,-0.87652,0.99529835,-1.643154699,2.657646029,1.833890126,0.65127093,-0.049725888,good
2443,2.132662992,1.124636085,-2.382123278,0.153045178,0.387624821,0.309316251,-0.297218327,good
2444,2.825907603,-1.11932847,-1.648692426,0.958924069,0.436684639,0.644316961,1.601038247,good
2445,-1.636973977,-1.899129808,0.912156799,2.235710072,1.914277712,0.83901693,0.523557588,good
2446,-2.393737138,-1.021335687,-1.341564433,-0.900340534,0.295517853,4.508038113,-0.69651361,bad
2447,-3.1008666,-0.311053023,1.375175592,3.121556993,-0.720217161,1.921215423,-0.127366597,bad
2448,1.136051035,-0.295270112,-1.619187353,1.987419922,0.019736322,-0.840226087,2.568845781,bad
2449,1.143041747,-0.42387707,-1.109456417,2.541135116,0.841866532,1.610463602,-0.012611428,good
2450,-1.52223527,0.468538284,-4.246937942,0.487412009,-0.702670066,0.948229639,-2.368449883,bad
2451,-0.209700993,-1.947621542,0.012671175,3.311492442,-2.718006977,2.12284362,-1.851003324,bad
2452,-1.136374713,-1.937626187,1.142267271,-0.850613266,0.192806026,1.907300565,-2.187043062,good
2453,-1.709227456,-0.737193159,-1.044534588,-1.041300347,-1.081846787,0.423957035,-3.317759208,bad
2454,1.399783572,1.036337966,-0.642470642,1.480019356,-0.925231097,1.131227991,-2.384086925,good
2455,-2.835516578,-0.867083239,2.437212368,-0.415044495,0.602102347,0.318597284,-1.7377166,good
2456,-1.608959642,-0.265049827,0.344748977,2.303885976,2.493472496,-0.25740896,-0.950800307,good
2457,1.108970953,0.034656646,1.013509588,-0.134653708,3.024652363,-2.096181368,3.411549677,good
2458,2.157159158,-0.069392549,-1.765814088,1.729873818,-0.970323911,0.581459795,3.062536423,good
2459,0.076444123,-0.896610197,-1.105304552,1.389610378,0.848940578,1.532208376,-0.159626345,bad
2460,0.491487594,0.099524645,0.305770324,-2.601084495,2.731338602,-0.599310619,3.451955025,good
2461,-3.449440829,1.679028344,0.084188758,1.709304557,3.5768937,-2.207233715,-2.143204755,good
2462,3.947883038,-1.641135894,-4.28281972,-0.298038556,6.32830431,-0.195911529,1.885183745,bad
2463,0.748519458,-0.598778042,-3.859951726,0.660424533,1.591584714,1.570879838,1.986412486,bad
2464,-4.76866674,2.128980397,-0.074342473,0.939615211,2.64209448,-1.488100155,-2.204790514,good
2465,-1.564101199,1.202662349,-1.646536712,-0.906797933,-0.366069758,2.660875744,1.117163222,bad
2466,-2.729848936,0.645097586,-0.164711462,-1.409389074,-0.593033215,1.860771425,-1.62268429,good
2467,1.102580575,-2.189710044,-1.318489941,1.908254535,-3.674467564,0.095646161,-1.164808614,bad
2468,-4.759438172,-2.516415393,0.58710332,1.199243358,3.218731012,2.725957334,5.568768151,bad
2469,-0.466922125,0.853342475,-3.116447972,-0.059156058,-2.264304919,3.829823256,-0.142374841,good
2470,-2.451373743,-2.460445365,3.310559586,1.100072267,1.667256216,-0.01057985,-0.908360248,good
2471,-2.837173607,-2.763326529,-1.404539288,1.496063439,0.213663126,3.894982726,2.454228211,bad
2472,0.620445662,-0.008587452,-2.158843757,1.91504063,-1.280245897,-0.342763465,0.022420828,good
2473,-1.921919055,-0.83039429,0.480125698,0.171410929,1.861532466,1.673353829,-1.044119,bad
2474,1.475108046,-0.194034315,-0.681668915,1.11114488,3.745267025,-1.557817483,4.619550751,good
2475,1.079383302,-1.350370629,-0.914098462,0.044371605,2.778970266,-1.161796435,2.006451575,good
2476,-1.037962063,-0.10822242,0.629296936,1.424793849,0.333889246,-1.374907117,0.28457265,bad
2477,3.866611648,-2.034549033,-3.63381768,2.76746813,1.922665704,1.212040959,2.9637063,good
2478,-4.013413331,-0.697308981,3.823556122,-1.151878024,0.605068899,0.457891892,-0.896947428,good
2479,-2.388876578,0.781842815,0.748192686,-0.198102163,0.930344776,-0.628333249,-1.833064431,good
2480,0.131873694,-0.768468854,-4.736098336,-1.744694683,3.886771304,2.009640917,0.163437326,bad
2481,-0.691978981,-0.727939753,0.731977732,-0.929683973,-1.988977332,2.96597919,-1.788673364,good
2482,1.307057369,-2.355362326,-1.47080157,-1.043470187,1.835902543,0.113930514,-0.055333999,good
2483,-2.504457554,1.225209148,-0.325495802,1.066858582,-0.032164612,0.684767071,1.334702168,bad
2484,0.086283871,-1.673569203,1.538388617,1.724465949,0.022025889,1.461255815,0.72019566,good
2485,-3.116365349,-1.324666484,1.351346126,1.691244658,2.675275745,-0.471181918,-1.990831514,good
2486,-3.31486237,0.173558962,0.90006406,-1.102727802,0.69527644,0.965928008,-2.720651525,good
2487,1.631116708,-1.316873464,-2.013031165,1.622161257,0.261014851,0.293064107,-0.463927147,bad
2488,1.900009575,-2.802710724,-0.330489038,1.515426184,0.184263423,-0.247032939,2.927230832,good
2489,-0.383466464,-0.215160408,0.553263999,0.560120531,-0.870008382,1.628003747,-0.720917908,good
2490,0.956953474,0.506855667,2.611378365,0.497554348,0.350085796,-2.814251493,2.158860894,good
2491,-0.733303162,-0.525051424,0.534364676,0.535375228,0.448009527,-3.115711207,4.076830586,bad
2492,-1.562730541,-1.248686785,-0.127256543,-0.200353104,4.489207368,0.532332799,-0.506908778,bad
2493,-1.390092018,-0.943399327,2.169382221,0.811335209,-0.098069823,-2.856673662,2.323921689,bad
2494,-3.652936196,-1.117508955,3.271792195,-1.266320362,2.360318847,0.00721203,-2.022186257,good
2495,-3.781481486,-1.136858431,4.467151151,-0.091726129,0.80974699,0.005770472,-1.410296641,good
2496,-1.082844542,-2.481235156,-2.097139832,0.713141797,-0.088334015,1.911881633,2.012687026,bad
2497,1.586819494,-0.821387709,-0.191647112,2.969261308,-3.476637725,-0.9439136,-1.447407664,bad
2498,-1.973096645,1.731856779,-3.32200278,-0.698491334,-0.610942373,3.563733566,1.426287521,bad
2499,-0.87259228,-2.754289686,0.683718341,2.650368226,-2.916745613,-1.274902334,-2.144244362,bad
2500,-1.774167011,-0.216195261,0.410931445,0.75748738,1.044850256,-0.930623076,2.189273559,bad
2501,-2.108049899,0.356467403,-1.156193279,4.326722517,1.561543116,-4.630174264,-1.37665721,good
2502,0.417864594,-3.215078423,1.87922744,1.470473381,0.011738972,2.864335661,1.260253613,good
2503,-1.326311069,-0.418638058,-0.536039052,1.225143086,-2.131839801,-0.006806405,-0.19729751,bad
2504,0.555370586,-1.114110186,-1.171770224,-0.998495945,5.464513258,-1.226259608,2.652943776,bad
2505,-2.368594187,-1.806340604,0.052787353,-0.612247526,-2.761441598,-0.039332695,-3.684284125,bad
2506,-0.692216552,-1.029835088,-2.47627873,1.525174989,0.123992752,4.055425166,-1.968351619,bad
2507,1.198297206,-0.612413596,-2.704168006,1.728538891,-1.299401919,1.253162051,-1.81845168,bad
2508,-0.635269137,-2.671118033,-1.942208154,0.779932972,2.417681304,2.099233772,2.095870617,bad
2509,0.094103112,0.407294368,-0.390131643,2.530804324,-3.129980546,-0.322171308,-3.101679757,bad
2510,0.955828775,-1.167741606,-0.061359841,0.967625157,2.174940621,-1.811067574,1.562067587,good
2511,4.485781856,0.014330887,-1.958082211,0.118626901,1.627262955,1.115202118,1.667069825,good
2512,0.059545078,-0.08133263,-0.676254945,-0.398736348,0.820806946,-1.036747234,0.706485347,good
2513,0.912156093,-2.007618624,0.214032521,2.446091158,-0.563639379,-1.68269196,1.516106884,good
2514,-1.800434264,-0.667054642,0.052993013,-0.444912137,2.939810082,-1.616973843,3.84744379,bad
2515,-2.052283115,-1.300234458,-1.013162055,1.787986279,-0.958963164,0.724756527,-1.614529778,bad
